-1.05891
-7.70971
-0.46349
1.37252
-1.25537
-8.10025
-5.02328
1.37355
-2.67091
-6.10982
-2.71369
-9.86122
-8.32667
-4.64835
0.55187
0.23112
-8.13667
-3.44442
-1.72572
-8.62237
1.08854
-0.82735
0.55417
-1.10662
0.12943
0.347
