0.50494
0.33349
1.57843
0.19938
0.25098
2.71534
0.70374
0.03504
0.9806
0.60417
1.51022
1.4121
2.31926
2.60771
0.39064
0.18805
0.5854
1.875
0.39961
1.19387
0.89511
0.84749
0.89508
0.27302
0.27409
0.11508
